"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"NS00",832,0,0.033,64.8,31.61,0.74,0.1,4.4,10
"NS01",833,0,0.035,50.42,32.51,0.74,0.1,2,9
"NS02",834,0,0.045,53.65,35.41,0.74,0.2,4.3,5
"NS03",835,1,0.044,116.28,33.85,0.74,0.2,6.2,7
"NS04",836,1,0.059,29.26,34.22,0.74,0.4,5.3,28
"NS05",837,0,0.067,40.88,32.72,0.74,0.2,3.3,7
"NS06",838,0,0.056,43.1,30.4,0.74,0.2,3.4,13
"NS07",839,0,0.079,22.89,38.44,0.74,0.5,5.5,21
"NS08",840,0,0.054,49.93,37.08,0.74,0.3,6,4
"NS09",841,0,0.055,44.93,34.76,0.74,0.3,5.4,5
"NS10",842,0,0.041,52.63,31.58,0.74,0.1,3.2,8
"NS14",843,0,0.092,59.8,33.65,0.74,0.3,4.4,9
"NS15",844,1,0.057,37.19,34.12,0.74,0.2,3.6,27
"NS16",845,0,0.073,28.47,31.35,0.74,0.3,3.5,22
"NS17",846,0,0.056,38.64,40.51,0.74,0.3,5.6,7
"NS18",847,0,0.06,39.1,38.42,0.74,0.3,5.8,5
"NS19",848,0,0.077,39.2,36.84,0.74,0.4,6.8,4
"NS20",849,0,0.078,38.35,33.99,0.74,0.2,3.5,9
"NS21",850,0,0.076,29.68,31.12,0.74,0.3,3.3,6
"NS22",851,0,0.045,50.79,29.13,0.74,0.2,5,16
"NS23",852,0,0.046,59.8,29.57,0.74,0.2,4.7,6
"NS24",853,0,0.095,59.81,35.76,0.74,0.3,5.3,6
"NS25",854,0,0.037,60.43,28.38,0.74,0.1,3.6,7
"NS26",855,0,0.038,45.46,29.17,0.74,0.2,4.7,20
"NS27",856,0,0.069,23.69,31.42,0.74,0.5,6.1,28
"NS28",857,0,0.094,20.66,35.62,0.74,0.5,4.6,8
"NS29",858,0,0.089,30.67,35.76,0.74,0.5,6.7,4
"NS30",859,1,0.036,78.83,34.04,0.74,0.2,5.9,6
"NS31",860,0,0.104,39.02,29.38,0.74,0.4,4.6,6
"NS32",861,0,0.107,59.02,29.72,0.74,0.4,5.1,9
"NS33",862,0,0.089,51.91,35.46,0.74,0.3,5.4,5
"NS34",863,0,0.089,43.07,37.25,0.74,0.3,5,6
"NS35",864,0,0.082,53.78,37.44,0.74,0.3,5.5,9
"NS36",865,0,0.043,121.81,33.87,0.74,0.1,5.3,4
"NS37",866,0,0.081,41.36,33.54,0.74,0.3,4.6,4
"NS38",867,0,0.059,29.15,32.78,0.74,0.3,5,31
"NS39",868,1,0.08,28.89,33.54,0.74,0.5,6.3,5
"NS40",869,0,0.06,47,31.54,0.74,0.1,2.7,5
"NS41",870,0,0.033,95.4,30.6,0.74,0.1,4.8,6
"NS42",871,2,0.099,26.53,30.87,0.74,0.4,4.4,7
"NS43",872,2,0.091,32.28,34.62,0.74,0.4,4.7,6
"NS44",873,1,0.084,32.77,37.76,0.74,0.3,4.7,8
"NS45",874,0,0.064,45.84,39.09,0.74,0.3,5,8
"NS46",875,3,0.075,26.78,38.75,0.74,0.3,3.4,12
"NS47",876,0,0.05,38.29,34.24,0.74,0.2,4.4,12
"NS48",877,0,0.051,131.91,33.8,0.74,0.1,4.6,12
"NS49",878,1,0.094,38.13,29.98,0.74,0.6,7.4,7
"NS50",879,0,0.059,37.93,33.63,0.74,0.2,3.7,7
"NS51",880,0,0.034,51.04,32.41,0.74,0.2,3.9,20
"NS52",881,0,0.075,27.57,33.87,0.74,0.4,4.6,18
"NS53",882,0,0.061,31.02,37.4,0.74,0.3,4.5,30
"NS54",883,0,0.055,30.9,20.62,0.74,0.2,3,14
"NS55",884,0,0.066,38.65,40.05,0.74,0.3,5.1,8
"NS56",885,2,0.071,22.9,39.86,0.74,0.3,3.7,32
"NS57",886,1,0.069,24.54,40.77,0.74,0.2,2.9,30
"NS58",887,0,0.039,47.09,35.97,0.74,0.1,3,20
"NS59",888,0,0.086,37.47,30.37,0.74,0.3,4,4
"NS60",889,0,0.059,199.07,33.97,0.74,0.1,3.7,8
"NS61",890,0,0.019,196.76,34.73,0.74,0,2.7,6
"NS62",891,0,0.018,152.19,31.83,0.74,0,2.2,6
"NS63",892,0,0.01,171.57,28.75,0.74,0,3.5,31
"NS64",893,0,0.034,49.7,36.37,0.74,0.2,4.7,30
"NS65",894,0,0.064,38.88,40.17,0.74,0.3,4.3,5
"NS66",895,0,0.069,22.68,41.06,0.74,0.3,3.6,32
"NS67",896,1,0.06,35.93,39.96,0.74,0.3,4.1,7
"NS68",897,0,0.069,24.1,31.52,0.74,0.3,4.3,23
"NS69",898,0,0.086,25.94,35.92,0.74,0.2,2.4,8
"NS70",899,0,0.03,44.8,33.28,0.74,0.1,1.5,31
"NS71",900,0,0.011,160.63,35.22,0.74,0,1.9,19
"NS72",901,0,0.036,43.92,36.22,0.74,0.1,1.5,31
"NS73",902,0,0.03,180.45,28.35,0.74,0.1,2.9,6
"NS74",903,0,0.091,23.62,35.29,0.74,0.4,4.2,12
"NS75",904,0,0.059,30.66,39.37,0.74,0.3,3.9,14
"NS76",905,0,0.062,25.08,41.57,0.74,0.3,3.6,32
"NS77",906,0,0.054,39.53,40.24,0.74,0.2,4.5,9
"NS78",907,0,0.021,81.76,36.99,0.74,0.1,3.6,14
"NS79",908,1,0.089,27.97,38.02,0.74,0.2,2.6,6
"NS80",909,0,0.006,388.31,37.16,0.74,0,3.3,7
"NS81",910,0,0.018,110.57,39.94,0.74,0,2.4,6
"NS82",911,0,0.014,138.24,39.25,0.74,0,2.8,20
"NS83",912,0,0.013,125.41,35.29,0.74,0.1,3.5,27
"NS84",913,3,0.093,21.3,34.77,0.74,0.4,4.1,17
"NS85",914,0,0.034,122.22,35.59,0.74,0.1,5.2,12
"NS86",915,0,0.019,131.83,39.08,0.74,0.1,3.5,12
"NS87",916,0,0.028,94.34,38.56,0.74,0.1,4.6,5
"NS88",917,0,0.083,32.31,40.47,0.74,0.2,2.8,6
"NS89",918,1,0.056,30.32,43.17,0.74,0.2,3,17
"NS90",919,0,0.015,129.52,41.85,0.74,0,2.9,15
"NS91",920,0,0.015,127.78,43.86,0.74,0,2.9,26
"NS92",921,0,0.01,166.85,41.83,0.74,0,2.9,30
"NS93",922,0,0.029,64.09,31.56,0.74,0.1,3.7,10
"NS94",923,0,0.032,82.07,28.24,0.74,0.1,4.4,9
"NS95",924,0,0.02,80.91,34.53,0.74,0.1,2.3,26
"NS96",925,0,0.048,39.67,38.3,0.74,0.2,3.4,10
"NS97",926,0,0.044,36.65,38.03,0.74,0.3,4.8,32
"NS98",927,0,0.064,31.5,42.06,0.74,0.2,2.6,12
"NS99",928,0,0.037,91.43,39.1,0.74,0.2,5.1,8
"NT00",929,0,0.024,70.7,37.41,0.74,0.1,4,24
"NT01",930,0,0.01,224.82,42.01,0.74,0,3.6,7
"NT02",931,0,0.01,164.68,41.02,0.74,0,2.3,24
"NT03",932,0,0.031,52.93,34.54,0.74,0.1,3.5,30
"NT04",933,0,0.033,47.05,29.8,0.74,0.1,3.7,32
"NT05",934,0,0.015,110.01,32.98,0.74,0,1.9,16
"NT06",935,0,0.052,66.98,36,0.74,0.2,5.3,6
"NT07",936,0,0.047,107.44,32.42,0.74,0.1,3.9,9
"NT08",937,0,0.057,69.52,34.53,0.74,0.1,2.8,6
"NT09",938,0,0.026,73.34,37.35,0.74,0.2,5.5,18
"NT10",939,0,0.021,88.81,38.13,0.74,0.1,5.4,14
"NT11",940,0,0.017,97.99,39.82,0.74,0,1.9,10
"NT12",941,0,0.025,54.6,39.92,0.74,0.1,1.6,31
"NT13",942,0,0.034,41.94,38.49,0.74,0.1,1.6,32
"NT14",943,0,0.032,57.67,34.25,0.74,0.1,3.4,20
"NT15",944,0,0.031,59.8,36.42,0.74,0.1,2.5,9
"NT16",945,0,0.035,48.86,37.85,0.74,0.2,4.8,30
"NT17",946,0,0.045,65.71,33.33,0.74,0.1,3.7,6
"NT18",947,0,0.046,49.92,39.58,0.74,0.1,3.1,5
"NT19",948,0,0.051,45.29,40.75,0.74,0.2,3,6
"NT20",949,0,0.044,57.66,36.59,0.74,0.2,5.3,7
"NT21",950,0,0.01,216.13,42.66,0.74,0,3.5,6
"NT22",951,0,0.017,87.21,42.03,0.74,0,1.7,30
"NT23",952,0,0.035,56.1,37.23,0.74,0.1,2.3,5
"NT24",953,0,0.04,39.83,35.88,0.74,0.1,1.9,22
"NT25",954,0,0.042,39.41,30,0.74,0.2,3.9,30
"NT26",955,0,0.038,39.56,36.03,0.74,0.2,4.9,32
"NT27",956,0,0.021,85.36,36.76,0.74,0.1,5.3,13
"NT28",957,0,0.047,53.31,38.77,0.74,0.2,3.5,9
"NT29",958,0,0.046,74.78,43.41,0.74,0.1,3.4,10
"NT30",959,0,0.051,49.05,38.18,0.74,0.3,5.4,8
"NT31",960,0,0.024,81.74,42.31,0.74,0.1,5.1,24
"NT32",961,0,0.021,112.97,42.78,0.74,0.1,2.5,8
"NT33",962,0,0.029,55.49,38.57,0.74,0.2,4.3,26
"NT34",963,0,0.026,56.97,37.01,0.74,0.1,1.7,31
"NT35",964,0,0.053,29.65,30.22,0.74,0.3,4,32
"NT36",965,0,0.054,38.43,35.37,0.74,0.2,3.2,7
"NT37",966,0,0.033,49.59,38.34,0.74,0.1,3.8,31
"NT39",967,0,0.042,53.06,38.5,0.74,0.1,3.2,9
"NT40",968,0,0.023,999.99,39.96,0.74,0.1,8.6,13
"NT41",969,0,0.03,145.89,40.09,0.74,0.2,7.2,8
"NT42",970,0,0.047,39.06,36.32,0.74,0.2,4.2,13
"NT43",971,2,0.052,31.21,32.39,0.74,0.2,3.8,30
"NT44",972,0,0.051,35.97,27.27,0.74,0.2,3.5,23
"NT45",973,0,0.05,41.71,25.4,0.74,0.2,3.3,8
"NT46",974,0,0.061,41.13,38.46,0.74,0.2,3.3,5
"NT47",975,0,0.06,40.75,39.47,0.74,0.2,3,6
"NT48",976,0,0.04,49.7,42.66,0.74,0.2,3.9,21
"NT49",977,0,0.018,84.65,32.73,0.74,0.1,5.9,32
"NT50",978,0,0.059,35.97,42.74,0.74,0.3,5,19
"NT51",979,4,0.117,48.38,25.72,0.74,0.8,10.7,13
"NT52",980,0,0.086,20.19,25.65,0.74,0.4,4.3,17
"NT53",981,2,0.106,14.46,23.12,0.74,0.5,4.1,31
"NT54",982,0,0.114,13.6,21.6,0.74,0.6,4.2,32
"NT55",983,0,0.034,82.07,32.44,0.74,0.1,3.4,6
"NT56",984,0,0.064,24.75,36.3,0.74,0.3,4.4,31
"NT57",985,0,0.064,29.19,38.82,0.74,0.2,2.7,8
"NT58",986,1,0.058,33.44,43.13,0.74,0.2,2.6,6
"NT59",987,0,0.022,67.24,29.25,0.74,0.1,5.3,32
"NT60",988,1,0.076,30.83,39.64,0.74,0.4,5,9
"NT61",989,1,0.116,22.6,27.73,0.74,0.8,7.1,5
"NT62",990,1,0.079,39.62,32.71,0.74,0.3,4.8,4
"NT63",991,0,0.08,31.29,33.32,0.74,0.3,3.7,6
"NT64",992,0,0.086,18.84,28.99,0.74,0.4,4.1,29
"NT65",993,0,0.029,182.42,33.64,0.74,0.1,4.8,8
"NT66",994,0,0.036,61.65,30.97,0.74,0.1,2.4,7
"NT67",995,1,0.05,40.53,37.51,0.74,0.2,3.1,9
"NT68",996,1,0.051,41.77,42.38,0.74,0.1,2.8,7
"NT70",997,0,0.074,43.38,34.13,0.74,0.3,5.3,5
"NT71",998,0,0.03,107.3,32.34,0.74,0.2,7.4,6
"NT72",999,0,0.073,56.16,35.7,0.74,0.4,6.8,7
"NT73",1000,0,0.079,72.43,34.8,0.74,0.3,5.7,11
"NT74",1001,0,0.079,40.16,34.86,0.74,0.3,3.8,7
"NT75",1002,0,0.083,21.45,32.15,0.74,0.4,4.2,25
"NT76",1003,0,0.072,21.3,31.98,0.74,0.4,4.4,32
"NT77",1004,0,0.068,29.71,38.61,0.74,0.2,2.4,5
"NT80",1005,0,0.05,110.29,30.21,0.74,0.3,9.5,13
"NT81",1006,0,0.025,354.46,30.05,0.74,0.1,8.1,9
"NT82",1007,0,0.03,97.07,30.55,0.74,0.2,8.3,6
"NT83",1008,0,0.056,70.98,35.91,0.74,0.3,8.2,6
"NT84",1009,0,0.08,106.65,35.79,0.74,0.3,6.5,10
"NT85",1010,0,0.081,36.16,34.65,0.74,0.2,3.4,7
"NT86",1011,0,0.063,42.69,33.87,0.74,0.2,3.1,5
"NT87",1012,0,0.068,27.86,36.9,0.74,0.3,4.1,15
"NT90",1013,0,0.112,18.73,28.77,0.74,1.3,11.5,7
"NT91",1014,0,0.043,181.2,28.25,0.74,0.2,8.1,5
"NT92",1015,0,0.029,100.68,28.98,0.74,0.2,7.1,6
"NT93",1016,0,0.052,58.46,33.46,0.74,0.4,9.3,5
"NT94",1017,2,0.079,87.75,36.27,0.74,0.3,6.9,7
"NT95",1018,0,0.066,123.4,36.45,0.74,0.2,6.5,7
"NT96",1019,0,0.083,39.89,34.74,0.74,0.2,3.2,12
"NU00",1020,1,0.126,20.76,30.57,0.74,1.5,13,5
"NU01",1021,0,0.093,29.27,29.78,0.74,1.1,12.8,5
"NU02",1022,1,0.088,29.74,30.5,0.74,0.9,11.6,7
"NU03",1023,0,0.06,46.34,30.87,0.74,0.6,11,6
"NU04",1024,0,0.08,73.7,36.92,0.74,0.3,7,6
"NU05",1025,0,0.065,40.41,34.29,0.74,0.5,9,6
"NU10",1026,0,0.123,18.94,28.79,0.74,1.5,12.4,7
"NU11",1027,0,0.11,22.33,29.68,0.74,1.3,12.7,6
"NU12",1028,0,0.08,26.86,33.65,0.74,0.9,11.7,12
"NU13",1029,0,0.07,65.62,35.29,0.74,0.4,8.4,6
"NU14",1030,0,0.072,46.24,27.43,0.74,0.6,10.6,6
"NU20",1031,1,0.079,39.09,34.12,0.74,0.7,10,5
"NU21",1032,0,0.07,41.65,34.09,0.74,0.6,10.5,5
"NU22",1033,0,0.061,46.56,33.52,0.74,0.6,10.5,6
"NU23",1034,0,0.082,24.73,30.56,0.74,1,11.9,16
"NW95",1035,0,0.039,41.26,34.24,0.74,0.2,4.3,32
"NW96",1036,0,0.042,40.57,34.96,0.74,0.2,3.4,28
"NW97",1037,0,0.038,44.44,33.34,0.74,0.1,3,21
"NX03",1038,0,0.049,42.49,34.94,0.74,0.2,3.9,12
"NX04",1039,0,0.052,34.92,33.22,0.74,0.2,3.4,13
"NX05",1040,0,0.05,33.43,32.28,0.74,0.2,3.3,28
"NX06",1041,0,0.04,39.81,33.7,0.74,0.2,3.6,32
"NX07",1042,0,0.046,36.34,31.26,0.74,0.2,4,20
"NX08",1043,0,0.047,42.89,37.07,0.74,0.2,3.5,12
"NX09",1044,0,0.036,55.77,33.32,0.74,0.1,3.2,12
"NX13",1045,0,0.056,41.93,33.19,0.74,0.2,3.8,6
"NX14",1046,0,0.055,36.58,34.95,0.74,0.2,3.4,10
"NX15",1047,0,0.057,29.27,34.36,0.74,0.2,2.8,16
"NX16",1048,0,0.035,46.3,31.71,0.74,0.1,3.3,29
"NX17",1049,0,0.055,64.36,31.27,0.74,0.2,3.9,6
"NX18",1050,0,0.045,37.84,34.76,0.74,0.2,4.1,28
"NX19",1051,0,0.046,44.57,35.72,0.74,0.2,3.5,7
"NX24",1052,0,0.053,41.2,34.04,0.74,0.2,4.1,10
"NX25",1053,0,0.047,37.41,32.01,0.74,0.2,4.3,31
"NX26",1054,0,0.053,31.63,34.51,0.74,0.3,4.2,32
"NX27",1055,0,0.059,29.4,31.39,0.74,0.3,4.2,27
"NX28",1056,0,0.056,25.81,31.19,0.74,0.3,4.4,32
"NX29",1057,0,0.043,35.85,30.17,0.74,0.2,3.5,31
"NX33",1058,0,0.062,51.18,31.05,0.74,0.2,4.7,5
"NX34",1059,0,0.064,42.49,32.71,0.74,0.3,4.4,5
"NX35",1060,0,0.058,30.98,33.96,0.74,0.3,4.5,32
"NX36",1061,0,0.047,34.89,32.68,0.74,0.2,4.4,30
"NX37",1062,2,0.058,29.23,33.03,0.74,0.3,4.2,30
"NX38",1063,0,0.062,30.29,30.68,0.74,0.3,4,15
"NX39",1064,0,0.058,42.57,30.94,0.74,0.2,3.5,7
"NX43",1065,0,0.065,121.63,34.17,0.74,0.4,10.6,7
"NX44",1066,0,0.068,166.41,32.76,0.74,0.3,9.6,18
"NX45",1067,1,0.108,16.38,33.95,0.74,0.3,2.7,10
"NX46",1068,2,0.057,29.18,32.66,0.74,0.3,4.4,32
"NX47",1069,0,0.069,34.74,30.28,0.74,0.2,3.2,5
"NX48",1070,1,0.078,23.91,29.72,0.74,0.2,1.9,7
"NX49",1071,1,0.074,32.45,30.63,0.74,0.2,2.3,5
"NX54",1072,0,0.092,23.36,32.78,0.74,0.3,3.5,6
"NX55",1073,0,0.085,40.13,31.79,0.74,0.3,5.2,6
"NX56",1074,0,0.064,29.94,32.89,0.74,0.2,3.6,16
"NX57",1075,0,0.067,28.75,33.15,0.74,0.3,3.5,11
"NX58",1076,1,0.064,49.37,32.8,0.74,0.2,3.5,4
"NX59",1077,0,0.07,23.74,31.9,0.74,0.1,1.7,18
"NX64",1078,1,0.096,70.98,30.86,0.74,0.4,7.1,12
"NX65",1079,0,0.098,72.69,32.28,0.74,0.4,7.2,15
"NX66",1080,0,0.058,28.61,35.99,0.74,0.3,3.9,25
"NX67",1081,1,0.057,29.55,36.93,0.74,0.3,4.4,31
"NX68",1082,0,0.05,35.47,33.89,0.74,0.2,3,26
"NX69",1083,0,0.063,38.04,34.68,0.74,0.1,2,5
"NX74",1084,0,0.09,121.5,29.37,0.74,0.5,12.3,13
"NX75",1085,2,0.113,112.9,30.53,0.74,0.5,9.8,14
"NX76",1086,0,0.097,98.94,29.46,0.74,0.5,10.8,14
"NX77",1087,0,0.078,26.58,33.65,0.74,0.4,4.5,23
"NX78",1088,0,0.052,123.83,35.32,0.74,0.1,2.7,7
"NX79",1089,0,0.023,218.38,34.78,0.74,0,2.7,10
"NX84",1090,0,0.096,42.55,43.69,0.74,0.8,12.3,8
"NX85",1091,0,0.087,132.19,39.53,0.74,0.5,12.5,9
"NX86",1092,1,0.116,124,29.12,0.74,0.6,12,13
"NX87",1093,0,0.131,40.31,25.03,0.74,0.6,6.7,8
"NX88",1094,0,0.081,99.77,27.32,0.74,0.4,11.9,6
"NX89",1095,0,0.073,157.19,25.39,0.74,0.3,11.4,9
"NX90",1096,0,0.082,36.05,41.11,0.74,0.9,13.6,11
"NX91",1097,1,0.105,29.86,41.64,0.74,1.1,14.2,12
"NX92",1098,0,0.095,35.4,44.02,0.74,1,14.1,14
"NX93",1099,0,0.075,32.13,37.65,0.74,0.6,8.3,6
"NX95",1100,0,0.081,51.01,38.99,0.74,0.7,14.3,8
"NX96",1101,1,0.062,27.33,30.66,0.74,0.3,4.4,22
"NX97",1102,0,0.096,32.05,32.14,0.74,0.9,12.5,16
"NX98",1103,0,0.086,40.57,29.97,0.74,0.7,12.2,16
"NX99",1104,0,0.043,61.49,35.95,0.74,0.1,3.5,4
"NY00",1105,1,0.139,27.64,39.74,0.74,1.4,15,8
"NY01",1106,1,0.16,36.23,36.49,0.74,1.3,14.9,7
"NY02",1107,0,0.113,29.96,42.31,0.74,1.2,14.7,9
"NY03",1108,1,0.108,29.22,45.74,0.74,1.2,14.4,13
"NY04",1109,0,0.077,41.17,42.96,0.74,0.8,14.4,16
"NY05",1110,0,0.084,32.14,32.96,0.74,0.7,8.8,9
"NY06",1111,1,0.075,40.22,36.29,0.74,0.8,13.8,11
"NY07",1112,0,0.101,29.46,33.73,0.74,1.1,13.4,14
"NY08",1113,0,0.092,30.97,30.61,0.74,1,13.1,11
"NY09",1114,0,0.032,74.22,33.82,0.74,0.1,4.5,4
"NY10",1115,2,0.232,18.03,27.54,0.74,1.1,6,10
"NY11",1116,2,0.245,12.19,24.07,0.74,1.1,5.1,7
"NY12",1117,2,0.171,22.42,31.28,0.74,1.4,11.5,5
"NY13",1118,3,0.108,30.8,40.29,0.74,1.1,13.9,7
"NY14",1119,0,0.113,25.72,41.59,0.74,1.3,14.2,14
"NY15",1120,0,0.087,34.98,39.41,0.74,1,14.7,17
"NY16",1121,0,0.082,32.23,36.55,0.74,1,14.7,19
"NY17",1122,0,0.103,26.86,34.14,0.74,1.2,14.1,13
"NY18",1123,1,0.098,33.8,31.02,0.74,1,14.4,10
"NY19",1124,0,0.03,118.31,36.26,0.74,0.2,6.8,11
"NY20",1125,1,0.205,21.82,32.07,0.74,0.9,6,9
"NY21",1126,2,0.213,20.43,29.81,0.74,1,6.3,8
"NY22",1127,5,0.222,15.92,26.77,0.74,1.6,9.2,5
"NY23",1128,1,0.167,18.33,30.82,0.74,1.5,10.8,8
"NY24",1129,0,0.117,23.29,37.46,0.74,1.4,14.7,13
"NY25",1130,1,0.119,22.86,37.17,0.74,1.5,14.7,13
"NY26",1131,0,0.092,29.2,36.78,0.74,1.1,14.6,16
"NY27",1132,0,0.111,25.91,34.7,0.74,1.3,15,13
"NY28",1133,0,0.013,127.26,31.67,0.74,0.1,7.2,33
"NY29",1134,0,0.042,53.84,36.62,0.74,0.2,5.5,10
"NY30",1135,3,0.194,22.35,35.03,0.74,1.3,9.5,5
"NY31",1136,1,0.196,23.15,34.07,0.74,0.9,6.4,9
"NY32",1137,0,0.193,32.31,32.61,0.74,1,8.4,7
"NY33",1138,1,0.171,15.56,30.55,0.74,1.6,10.7,9
"NY34",1139,2,0.11,24.63,33,0.74,1.4,14.9,10
"NY35",1140,13,0.127,21.91,33.03,0.74,1.5,14.8,14
"NY36",1141,0,0.119,23.17,35.43,0.74,1.5,14.8,13
"NY37",1142,1,0.12,23.6,33.46,0.74,1.5,15.5,13
"NY38",1143,0,0.024,79.64,28.12,0.74,0.2,8.9,18
"NY39",1144,0,0.016,795.58,37.42,0.74,0.1,5.9,64
"NY40",1145,0,0.132,73.57,40.09,0.74,0.7,10.3,9
"NY41",1146,0,0.153,51.44,38.83,0.74,0.7,8.9,8
"NY42",1147,1,0.152,16.11,30.59,0.74,1.7,12.1,9
"NY43",1148,0,0.112,22.81,30.2,0.74,1.4,14.4,8
"NY44",1149,4,0.128,19.59,29.54,0.74,1.7,15.4,14
"NY45",1150,3,0.141,18.72,28.94,0.74,1.8,14.9,13
"NY46",1151,0,0.12,20.94,31.41,0.74,1.7,15.7,13
"NY47",1152,0,0.118,27.36,31.53,0.74,1.4,15.4,11
"NY48",1153,0,0.046,69.52,33.02,0.74,0.3,8,6
"NY49",1154,0,0.015,543.15,33.37,0.74,0.1,8.2,9
"NY50",1155,0,0.091,75.01,44.4,0.74,0.5,11.2,6
"NY51",1156,0,0.12,21.88,36.5,0.74,1.3,11.9,9
"NY52",1157,0,0.114,19.44,30.67,0.74,1.6,14.3,10
"NY53",1158,1,0.129,19.06,33.04,0.74,1.8,15.8,10
"NY54",1159,7,0.128,16.62,32.83,0.74,1.6,12.5,11
"NY55",1160,10,0.167,12.09,33.59,0.74,1.9,11.4,12
"NY56",1161,0,0.125,20.06,32.16,0.74,1.6,14.4,9
"NY57",1162,0,0.112,19.89,31.35,0.74,1.1,10.2,16
"NY58",1163,0,0.081,41.1,36.76,0.74,0.4,5.9,6
"NY59",1164,0,0.059,39.97,39.86,0.74,0.3,5.4,13
"NY60",1165,0,0.086,42.1,42.47,0.74,0.8,12,8
"NY61",1166,0,0.114,20.09,32.74,0.74,1.4,13,10
"NY62",1167,0,0.105,20.09,32.95,0.74,1.5,14.1,12
"NY63",1168,0,0.121,17.82,37.88,0.74,1.4,11.4,11
"NY64",1169,0,0.057,50.86,35.62,0.74,0.4,8.9,4
"NY65",1170,0,0.08,25.69,35.78,0.74,0.8,10.2,11
"NY66",1171,0,0.155,12.21,36.23,0.74,1.9,11.3,12
"NY67",1172,0,0.092,40.33,35.69,0.74,0.4,5.9,7
"NY68",1173,1,0.091,40.36,35.1,0.74,0.4,6.2,7
"NY69",1174,2,0.083,32.24,36.86,0.74,0.4,5.4,5
"NY70",1175,1,0.077,31.97,39.78,0.74,0.8,11.8,13
"NY71",1176,0,0.106,19.27,29.77,0.74,1.4,13.2,12
"NY72",1177,0,0.067,56.3,39.83,0.74,0.5,10.1,5
"NY73",1178,0,0.06,54.25,36.32,0.74,0.5,9.8,5
"NY74",1179,0,0.067,31.45,36.33,0.74,0.7,10.1,8
"NY75",1180,2,0.08,24.78,35.6,0.74,0.9,10.4,14
"NY76",1181,3,0.15,12.3,38.2,0.74,1.8,11.3,14
"NY77",1182,0,0.104,41.25,34.47,0.74,0.5,7.3,7
"NY78",1183,3,0.099,50.77,34.68,0.74,0.6,9.7,6
"NY79",1184,1,0.083,33.49,35.72,0.74,0.4,5.2,6
"NY80",1185,0,0.044,78.61,40.54,0.74,0.4,10.7,8
"NY81",1186,1,0.052,41.9,41,0.74,0.6,11.4,18
"NY82",1187,0,0.046,62.49,37.22,0.74,0.4,11.3,7
"NY83",1188,0,0.043,64.08,36.96,0.74,0.4,10.5,6
"NY84",1189,0,0.053,53.67,34.37,0.74,0.5,10.3,5
"NY85",1190,0,0.131,14.86,31.5,0.74,1.5,10.7,12
"NY86",1191,4,0.154,13.34,37.61,0.74,2,12.7,8
"NY87",1192,0,0.154,12.37,33.7,0.74,2,12.1,10
"NY88",1193,0,0.112,16.4,32.54,0.74,1.3,10.9,15
"NY89",1194,0,0.059,36.41,32.6,0.74,0.6,10.1,20
"NY90",1195,0,0.047,59.48,39.1,0.74,0.4,9.6,5
"NY91",1196,0,0.048,45.1,39.36,0.74,0.5,10.9,18
"NY92",1197,0,0.095,21.45,37.54,0.74,1.2,12.2,16
"NY93",1198,0,0.045,56.62,34.88,0.74,0.5,11.4,8
"NY94",1199,0,0.055,48.24,30.84,0.74,0.5,10.8,7
"NY95",1200,4,0.181,10.65,35.03,0.74,2.3,12,9
"NY96",1201,3,0.158,15.27,34.17,0.74,2.2,14.9,6
"NY97",1202,0,0.136,18.54,35.13,0.74,1.8,14.6,7
"NY98",1203,1,0.119,16.44,31.11,0.74,1.4,11.2,12
"NY99",1204,0,0.081,33.63,29.38,0.74,0.7,9.9,10
"NZ00",1205,0,0.06,39.48,38.09,0.74,0.5,9.5,20
"NZ01",1206,0,0.13,18.51,27.38,0.74,1.6,12.9,6
"NZ02",1207,6,0.184,10.46,28.7,0.74,2.4,12.6,10
"NZ03",1208,8,0.187,10.7,27.87,0.74,2.4,12.4,8
"NZ04",1209,1,0.134,15.84,29.97,0.74,1.5,11,8
"NZ05",1210,5,0.162,14.5,31.8,0.74,2.1,13.8,6
"NZ06",1211,1,0.121,22.86,29.95,0.74,1.3,12.3,6
"NZ07",1212,0,0.12,20.59,30.39,0.74,1.5,13.6,6
"NZ08",1213,1,0.124,20,31.02,0.74,1.6,13.5,6
"NZ09",1214,0,0.13,16.04,29.43,0.74,1.6,12.2,8
"NZ10",1215,0,0.124,17.31,33.86,0.74,1.8,14.4,9
"NZ11",1216,1,0.091,45.17,31.96,0.74,0.8,14.1,6
"NZ12",1217,0,0.131,16.62,29.09,0.74,1.7,12.6,6
"NZ13",1218,2,0.156,14.06,27.28,0.74,1.9,12.4,7
"NZ14",1219,0,0.14,16.04,31.13,0.74,1.8,13,6
"NZ15",1220,12,0.152,12.58,31.15,0.74,2,12.5,9
"NZ16",1221,9,0.132,16.39,33.15,0.74,1.6,12.5,14
"NZ17",1222,1,0.111,25.06,31.61,0.74,1,10.3,7
"NZ18",1223,0,0.096,24.56,32.98,0.74,1.1,12.2,8
"NZ19",1224,0,0.09,20.94,31.5,0.74,1.2,11.9,13
"NZ20",1225,0,0.099,33.85,31.16,0.74,1,14.2,8
"NZ21",1226,0,0.112,33.84,33.28,0.74,1.1,14,7
