"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"NR96",828,0,0.029,49.87,37.9,0.74,0.1,1.5,31
"NR97",829,0,0.03,53.87,37.81,0.74,0.1,1.4,32
"NR98",830,0,0.026,62.87,36.33,0.74,0,1.4,32
"NR99",831,0,0.019,92.56,34.83,0.74,0,1.4,16
"NS00",832,0,0.015,98.41,31.61,0.74,0.1,2.9,32
"NS01",833,0,0.027,565.82,32.51,0.74,0,3.2,9
"NS02",834,0,0.017,104.57,35.41,0.74,0.1,3,13
"NS03",835,0,0.013,125.94,33.85,0.74,0,2.2,31
"NS04",836,1,0.06,27.01,34.22,0.74,0.1,1.4,30
"NS05",837,0,0.027,50.52,32.72,0.74,0.1,2.2,31
"NS06",838,0,0.03,62.65,30.4,0.74,0.1,1.8,12
"NS07",839,0,0.074,21.36,38.44,0.74,0.1,1.4,32
"NS08",840,0,0.032,58.66,37.08,0.74,0,1.3,9
"NS09",841,0,0.024,80.93,34.76,0.74,0,1.3,7
"NS10",842,0,0.02,73.92,31.58,0.74,0.1,2.9,32
"NS14",843,0,0.042,42.8,33.65,0.74,0.1,2.3,16
"NS15",844,0,0.026,56.8,34.12,0.74,0.1,1.7,32
"NS16",845,0,0.036,50.85,31.35,0.74,0.1,1.6,14
"NS17",846,0,0.044,40.55,40.51,0.74,0.1,1.3,15
"NS18",847,0,0.041,45.46,38.42,0.74,0.1,1.3,12
"NS19",848,0,0.049,38.55,36.84,0.74,0.1,1.4,11
"NS20",849,0,0.04,40.04,33.99,0.74,0.1,2.8,24
"NS21",850,0,0.042,35.76,31.12,0.74,0.1,2.7,31
"NS22",851,0,0.021,95.54,29.13,0.74,0.1,2.6,6
"NS23",852,0,0.014,138.27,29.57,0.74,0,1.9,9
"NS24",853,0,0.042,51.14,35.76,0.74,0.1,2.6,8
"NS25",854,0,0.003,534.05,28.38,0.74,0,0.7,31
"NS26",855,0,0.022,88.63,29.17,0.74,0,1.2,5
"NS27",856,0,0.065,36.15,31.42,0.74,0.1,2,8
"NS28",857,0,0.077,29.65,35.62,0.74,0.1,1.5,5
"NS29",858,0,0.034,90.84,35.76,0.74,0.1,1.6,10
"NS30",859,1,0.03,73.38,34.04,0.74,0.1,4.1,15
"NS31",860,0,0.041,40.01,29.38,0.74,0.2,3.2,28
"NS32",861,0,0.061,35.66,29.72,0.74,0.1,2.3,5
"NS33",862,0,0.034,44.63,35.46,0.74,0.1,2.9,32
"NS34",863,0,0.033,42.45,37.25,0.74,0.1,2.9,31
"NS35",864,0,0.03,51.24,37.44,0.74,0.1,2.9,32
"NS36",865,0,0.008,200.85,33.87,0.74,0,2.9,33
"NS37",866,0,0.029,98.25,33.54,0.74,0.1,2.5,6
"NS38",867,0,0.031,56,32.78,0.74,0.1,1.5,24
"NS39",868,0,0.055,113.2,33.54,0.74,0.1,2.4,8
"NS40",869,0,0.036,45.57,31.54,0.74,0.1,2,21
"NS41",870,0,0.035,79.13,30.6,0.74,0.1,3.7,10
"NS42",871,2,0.043,34.06,30.87,0.74,0.2,3,32
"NS43",872,0,0.038,37.05,34.62,0.74,0.1,2.9,31
"NS44",873,0,0.034,40.27,37.76,0.74,0.1,2.9,31
"NS45",874,0,0.025,54.93,39.09,0.74,0.1,2.9,31
"NS46",875,1,0.052,28.76,38.75,0.74,0.1,0.9,29
"NS47",876,0,0.025,58.58,34.24,0.74,0,1.6,32
"NS48",877,0,0.005,437.93,33.8,0.74,0,2.5,13
"NS49",878,0,0.083,22.42,29.98,0.74,0.1,1.1,5
"NS50",879,0,0.042,71.29,33.63,0.74,0.1,3.6,6
"NS51",880,0,0.034,48.76,32.41,0.74,0.1,3.4,30
"NS52",881,0,0.037,38.71,33.87,0.74,0.2,3.2,32
"NS53",882,0,0.029,49.27,37.4,0.74,0.1,3,32
"NS54",883,0,0.021,69.46,20.62,0.74,0,1.7,32
"NS55",884,0,0.031,83.38,40.05,0.74,0.1,2.5,6
"NS56",885,0,0.054,26.56,39.86,0.74,0.1,0.8,32
"NS57",886,0,0.043,33.54,40.77,0.74,0,0.8,32
"NS58",887,0,0.011,176.81,35.97,0.74,0,1.2,8
"NS59",888,0,0.045,39.27,30.37,0.74,0.1,1.4,18
"NS60",889,0,0.03,229.38,33.97,0.74,0.1,3.4,8
"NS61",890,0,0.021,113.73,34.73,0.74,0,1.7,5
"NS62",891,0,0.008,186.81,31.83,0.74,0,1.8,30
"NS63",892,0,0.011,159.78,28.75,0.74,0,2.2,31
"NS64",893,0,0.023,95.6,36.37,0.74,0.1,3,5
"NS65",894,0,0.032,144.38,40.17,0.74,0.1,2.1,11
"NS66",895,0,0.055,25.11,41.06,0.74,0.1,0.8,32
"NS67",896,0,0.034,127.17,39.96,0.74,0.1,2,13
"NS68",897,0,0.086,15.98,31.52,0.74,0.1,0.8,32
"NS69",898,0,0.081,22.07,35.92,0.74,0.1,1.1,8
"NS70",899,0,0.025,68.44,33.28,0.74,0,1.4,27
"NS71",900,0,0.01,480.94,35.22,0.74,0,2.2,9
"NS72",901,0,0.02,72.8,36.22,0.74,0,1.6,32
"NS73",902,0,0.016,161.19,28.35,0.74,0,2.1,5
"NS74",903,0,0.039,38.29,35.29,0.74,0.1,2.8,32
"NS75",904,0,0.04,41.11,39.37,0.74,0,1,13
"NS76",905,0,0.047,29.16,41.57,0.74,0,0.8,31
"NS77",906,0,0.029,92.06,40.24,0.74,0.1,1.9,6
"NS78",907,0,0.028,51.49,36.99,0.74,0,0.8,32
"NS79",908,1,0.089,19.55,38.02,0.74,0.1,1.3,15
"NS80",909,0,0.006,299.93,37.16,0.74,0,2.7,23
"NS81",910,0,0.012,201.99,39.94,0.74,0,2.7,10
"NS82",911,0,0.008,198.39,39.25,0.74,0,2.9,33
"NS83",912,0,0.013,138.85,35.29,0.74,0,2.1,21
"NS84",913,1,0.042,35.64,34.77,0.74,0.1,2.5,32
"NS85",914,0,0.005,442.53,35.59,0.74,0,3.1,12
"NS86",915,0,0.008,232.85,39.08,0.74,0,1.4,25
"NS87",916,0,0.008,343,38.56,0.74,0,2.7,6
"NS88",917,0,0.072,25.83,40.47,0.74,0.1,1.4,11
"NS89",918,0,0.031,55.04,43.17,0.74,0.1,1.6,21
"NS90",919,0,0.009,180.88,41.85,0.74,0,3,33
"NS91",920,0,0.009,159.38,43.86,0.74,0,3,32
"NS92",921,0,0.01,203.07,41.83,0.74,0,2.8,11
"NS93",922,0,0.026,58.52,31.56,0.74,0.1,2.6,32
"NS94",923,0,0.02,145.27,28.24,0.74,0.1,3.3,8
"NS95",924,0,0.023,59.19,34.53,0.74,0,1.5,31
"NS96",925,0,0.021,257.26,38.3,0.74,0,2.8,5
"NS97",926,0,0.027,72.65,38.03,0.74,0.1,2.4,11
"NS98",927,0,0.061,28.55,42.06,0.74,0.1,1.4,19
"NS99",928,0,0.02,88.97,39.1,0.74,0.1,2.5,9
"NT00",929,0,0.023,75.94,37.41,0.74,0.1,4,22
"NT01",930,0,0.007,258.41,42.01,0.74,0,3.7,9
"NT02",931,0,0.011,163.82,41.02,0.74,0,2,13
"NT03",932,0,0.029,52.17,34.54,0.74,0.1,2.8,32
"NT04",933,0,0.027,56.25,29.8,0.74,0.1,2.8,32
"NT05",934,0,0.016,83.93,32.98,0.74,0,1.5,31
"NT06",935,0,0.044,146.82,36,0.74,0.1,3.2,8
"NT07",936,0,0.043,62.09,32.42,0.74,0.1,2.1,5
"NT08",937,0,0.051,48.93,34.53,0.74,0.1,1.9,5
"NT09",938,0,0.018,86.47,37.35,0.74,0.1,2.7,27
"NT10",939,0,0.02,89.45,38.13,0.74,0.1,5.4,14
"NT11",940,0,0.017,93.09,39.82,0.74,0,1.8,21
"NT12",941,0,0.025,54.27,39.92,0.74,0.1,1.6,31
"NT13",942,0,0.035,39.61,38.49,0.74,0.1,1.6,31
"NT14",943,0,0.031,56.2,34.25,0.74,0.1,2.7,23
"NT15",944,0,0.033,46.83,36.42,0.74,0.1,1.8,26
"NT16",945,0,0.034,68.14,37.85,0.74,0.1,3.2,6
"NT17",946,0,0.037,49.26,33.33,0.74,0.1,2.1,16
"NT18",947,0,0.044,37.56,39.58,0.74,0.1,1.7,26
"NT19",948,0,0.047,30.35,40.75,0.74,0.1,1.6,32
"NT20",949,0,0.044,57.66,36.59,0.74,0.2,5.3,7
"NT21",950,0,0.01,216.13,42.66,0.74,0,3.5,6
"NT22",951,0,0.017,86.67,42.03,0.74,0,1.7,30
"NT23",952,0,0.034,49.58,37.23,0.74,0.1,2.1,13
"NT24",953,0,0.04,39.41,35.88,0.74,0.1,1.9,24
"NT25",954,0,0.039,39.53,30,0.74,0.1,2.8,32
"NT26",955,0,0.029,63.95,36.03,0.74,0.1,3.5,26
"NT27",956,0,0.015,92.35,36.76,0.74,0.1,3.2,32
"NT28",957,0,0.035,42.97,38.77,0.74,0.1,2.2,32
"NT29",958,0,0.044,34.36,43.41,0.74,0.1,1.8,31
"NT30",959,0,0.051,49.05,38.18,0.74,0.3,5.4,8
"NT31",960,0,0.024,81.74,42.31,0.74,0.1,5.1,24
"NT32",961,0,0.021,84.11,42.78,0.74,0.1,2.1,7
"NT33",962,0,0.029,55.49,38.57,0.74,0.2,4.3,26
"NT34",963,0,0.026,56.53,37.01,0.74,0.1,1.7,31
"NT35",964,0,0.046,30.08,30.22,0.74,0.2,2.9,31
"NT36",965,0,0.035,51.85,35.37,0.74,0.1,2,7
"NT37",966,0,0.026,64.12,38.34,0.74,0.1,2.4,27
"NT39",967,0,0.028,47.36,38.5,0.74,0.1,2.2,31
"NT40",968,0,0.024,110.52,39.96,0.74,0.1,2.9,9
"NT41",969,0,0.028,93.24,40.09,0.74,0.1,4.4,4
"NT42",970,0,0.042,37.56,36.32,0.74,0.2,3.3,29
"NT43",971,2,0.047,31.75,32.39,0.74,0.2,3.1,32
"NT44",972,0,0.046,34.22,27.27,0.74,0.2,2.9,32
"NT45",973,0,0.048,35.74,25.4,0.74,0.1,2.7,19
"NT46",974,0,0.038,46.18,38.46,0.74,0.1,2.4,14
"NT47",975,0,0.031,50.96,39.47,0.74,0.1,2.4,29
"NT48",976,0,0.024,68.23,42.66,0.74,0.1,2.6,29
"NT49",977,0,0.019,81.56,32.73,0.74,0.1,3.1,32
"NT50",978,0,0.059,35.93,42.74,0.74,0.3,5,19
"NT51",979,2,0.126,19.28,25.72,0.74,0.4,3.1,9
"NT52",980,0,0.076,32.25,25.65,0.74,0.2,2.8,9
"NT53",981,0,0.09,23.23,23.12,0.74,0.3,2.9,12
"NT54",982,0,0.106,20.63,21.6,0.74,0.3,2.5,6
"NT55",983,0,0.032,71.65,32.44,0.74,0.1,2.8,4
"NT56",984,0,0.048,33.37,36.3,0.74,0.2,3.2,30
"NT57",985,0,0.04,38.58,38.82,0.74,0.1,2.3,32
"NT58",986,0,0.03,49.88,43.13,0.74,0.1,2.3,32
"NT59",987,0,0.022,74.17,29.25,0.74,0.1,2.8,22
"NT60",988,1,0.076,29.64,39.64,0.74,0.4,4.9,10
"NT61",989,1,0.106,20,27.73,0.74,0.4,3.7,13
"NT62",990,1,0.074,44.42,32.71,0.74,0.2,3.3,6
"NT63",991,0,0.068,37.25,33.32,0.74,0.2,2.8,7
"NT64",992,0,0.064,27.16,28.99,0.74,0.2,2.8,30
"NT65",993,0,0.028,221.06,33.64,0.74,0.1,5,8
"NT66",994,0,0.036,54.99,30.97,0.74,0.1,2.2,6
"NT67",995,1,0.034,49.83,37.51,0.74,0.1,1.8,14
"NT68",996,0,0.032,48.57,42.38,0.74,0.1,1.7,29
"NT70",997,0,0.074,41.48,34.13,0.74,0.3,5.1,6
"NT71",998,0,0.028,70.64,32.34,0.74,0.1,4.6,8
"NT72",999,0,0.06,72.1,35.7,0.74,0.2,4.1,6
"NT73",1000,0,0.065,39.83,34.8,0.74,0.2,2.8,5
"NT74",1001,0,0.059,34,34.86,0.74,0.2,2.5,11
"NT75",1002,0,0.055,30.29,32.15,0.74,0.2,2.9,32
"NT76",1003,0,0.05,32.25,31.98,0.74,0.2,3.4,28
"NT77",1004,0,0.037,43.5,38.61,0.74,0.1,2.2,26
"NT80",1005,0,0.056,155.26,30.21,0.74,0.2,6.4,6
"NT81",1006,0,0.026,168.42,30.05,0.74,0.1,5,7
"NT82",1007,0,0.028,82.31,30.55,0.74,0.2,6.1,6
"NT83",1008,0,0.032,120.43,35.91,0.74,0.1,5.3,5
"NT84",1009,0,0.058,35.17,35.79,0.74,0.2,2.6,10
"NT85",1010,0,0.057,29.86,34.65,0.74,0.1,2.3,28
"NT86",1011,0,0.041,35.95,33.87,0.74,0.1,1.7,31
"NT87",1012,0,0.04,43.23,36.9,0.74,0.1,2.9,22
"NT90",1013,0,0.081,23.76,28.77,0.74,0.7,8.2,12
"NT91",1014,0,0.045,126.55,28.25,0.74,0.1,5.9,9
"NT92",1015,0,0.028,77.51,28.98,0.74,0.1,5,6
"NT93",1016,0,0.025,84.88,33.46,0.74,0.1,5.3,5
"NT94",1017,2,0.055,41.26,36.27,0.74,0.1,2.7,5
"NT95",1018,0,0.039,45.99,36.45,0.74,0.1,2.3,17
"NT96",1019,0,0.048,33.72,34.74,0.74,0.1,2.2,32
"NU00",1020,1,0.09,23.6,30.57,0.74,0.7,7.7,8
"NU01",1021,0,0.053,35.56,29.78,0.74,0.4,7.3,12
"NU02",1022,1,0.058,31.1,30.5,0.74,0.4,6.2,24
"NU03",1023,0,0.033,57.35,30.87,0.74,0.2,6,22
"NU04",1024,0,0.046,51.03,36.92,0.74,0.1,3,5
"NU05",1025,0,0.023,88.22,34.29,0.74,0.1,5.6,9
"NU10",1026,0,0.076,26.63,28.79,0.74,0.7,8.3,8
"NU11",1027,0,0.069,28.68,29.68,0.74,0.6,8,8
"NU12",1028,0,0.049,31.39,33.65,0.74,0.4,6.4,32
"NU13",1029,0,0.034,121.87,35.29,0.74,0.1,5.6,6
"NU14",1030,0,0.059,28.86,27.43,0.74,0.4,5.4,22
"NU20",1031,0,0.045,73.55,34.12,0.74,0.2,6.2,12
"NU21",1032,0,0.034,65.46,34.09,0.74,0.2,6.1,26
"NU22",1033,0,0.028,65.64,33.52,0.74,0.2,6.1,32
"NU23",1034,0,0.056,27.05,30.56,0.74,0.4,6.5,32
"NW95",1035,0,0.026,56.57,34.24,0.74,0.1,3.6,32
"NW96",1036,0,0.02,71.4,34.96,0.74,0.1,2.9,32
"NW97",1037,0,0.024,61.32,33.34,0.74,0.1,2.5,32
"NX03",1038,0,0.024,66.15,34.94,0.74,0.1,3.5,30
"NX04",1039,0,0.024,81.54,33.22,0.74,0.1,3.5,6
"NX05",1040,0,0.023,77.03,32.28,0.74,0.1,3.2,10
"NX06",1041,0,0.02,68.97,33.7,0.74,0.1,3,31
"NX07",1042,0,0.041,40.73,31.26,0.74,0.2,3.3,26
"NX08",1043,0,0.026,58.44,37.07,0.74,0.1,2.9,32
"NX09",1044,0,0.023,71.41,33.32,0.74,0.1,2.5,27
"NX13",1045,0,0.029,84.88,33.19,0.74,0.1,4.1,6
"NX14",1046,0,0.036,65.56,34.95,0.74,0.1,3.7,7
"NX15",1047,0,0.034,96.3,34.36,0.74,0.1,3.5,8
"NX16",1048,0,0.034,41.47,31.71,0.74,0.1,2.4,32
"NX17",1049,0,0.035,121.52,31.27,0.74,0.1,3.7,6
"NX18",1050,0,0.04,37.06,34.76,0.74,0.2,3.5,32
"NX19",1051,0,0.029,53.71,35.72,0.74,0.1,2.8,30
"NX24",1052,0,0.026,64.74,34.04,0.74,0.1,3.7,28
"NX25",1053,0,0.04,37.83,32.01,0.74,0.2,3.6,32
"NX26",1054,0,0.05,32.18,34.51,0.74,0.2,3.1,31
"NX27",1055,0,0.052,35.84,31.39,0.74,0.2,3.1,13
"NX28",1056,0,0.057,25.86,31.19,0.74,0.2,3.1,32
"NX29",1057,0,0.042,33.51,30.17,0.74,0.2,3.1,32
"NX33",1058,0,0.034,64.93,31.05,0.74,0.1,4,8
"NX34",1059,0,0.034,65.07,32.71,0.74,0.1,4.1,7
"NX35",1060,0,0.044,33.45,33.96,0.74,0.2,3.9,32
"NX36",1061,0,0.044,33.13,32.68,0.74,0.2,3.6,32
"NX37",1062,1,0.055,30.26,33.03,0.74,0.2,3.1,28
"NX38",1063,0,0.05,45.78,30.68,0.74,0.2,3.4,5
"NX39",1064,0,0.038,79.74,30.94,0.74,0.1,3.3,6
"NX43",1065,0,0.063,47.58,34.17,0.74,0.2,4.4,4
"NX44",1066,0,0.044,64.8,32.76,0.74,0.2,4.8,5
"NX45",1067,1,0.067,47.26,33.95,0.74,0.2,3.2,7
"NX46",1068,2,0.047,30.44,32.66,0.74,0.2,3.6,32
"NX47",1069,0,0.04,62.02,30.28,0.74,0.1,3.2,4
"NX48",1070,1,0.049,30.58,29.72,0.74,0.1,1.7,30
"NX49",1071,0,0.046,36.68,30.63,0.74,0.1,2,11
"NX54",1072,0,0.06,43.27,32.78,0.74,0.2,3.6,5
"NX55",1073,0,0.065,43.66,31.79,0.74,0.2,4.2,7
"NX56",1074,0,0.056,31.76,32.89,0.74,0.2,2.9,16
"NX57",1075,0,0.054,36.94,33.15,0.74,0.2,3,8
"NX58",1076,1,0.038,76.84,32.8,0.74,0.1,3.4,6
"NX59",1077,0,0.043,35.25,31.9,0.74,0.1,1.7,29
"NX64",1078,0,0.064,61.79,30.86,0.74,0.2,4.8,10
"NX65",1079,0,0.067,63.17,32.28,0.74,0.3,5,8
"NX66",1080,0,0.06,24.46,35.99,0.74,0.2,3.1,32
"NX67",1081,1,0.049,29.08,36.93,0.74,0.2,3.6,32
"NX68",1082,0,0.049,35.46,33.89,0.74,0.2,3,28
"NX69",1083,0,0.033,54.64,34.68,0.74,0.1,2.2,13
"NX74",1084,0,0.067,41.26,29.37,0.74,0.3,4.6,5
"NX75",1085,0,0.089,66.98,30.53,0.74,0.3,5.3,12
"NX76",1086,0,0.075,42.91,29.46,0.74,0.3,4.9,5
"NX77",1087,0,0.061,27.22,33.65,0.74,0.3,3.7,30
"NX78",1088,0,0.036,120.03,35.32,0.74,0.1,2.7,6
"NX79",1089,0,0.019,217.36,34.78,0.74,0,2.7,9
"NX84",1090,0,0.106,37.22,43.69,0.74,0.3,4.5,7
"NX85",1091,0,0.088,28.05,39.53,0.74,0.3,4.1,6
"NX86",1092,1,0.093,56.41,29.12,0.74,0.3,5.2,11
"NX87",1093,0,0.09,38.71,25.03,0.74,0.3,4.5,7
"NX88",1094,0,0.071,82.89,27.32,0.74,0.2,5.2,6
"NX89",1095,0,0.061,115.23,25.39,0.74,0.2,5,8
"NX90",1096,0,0.08,38.84,41.11,0.74,0.4,6,7
"NX91",1097,1,0.098,49.02,41.64,0.74,0.4,7,6
"NX92",1098,0,0.104,61.84,44.02,0.74,0.3,6,6
"NX93",1099,0,0.076,26.07,37.65,0.74,0.5,6,12
"NX95",1100,0,0.092,35.24,38.99,0.74,0.4,4.8,3
"NX96",1101,1,0.065,23.39,30.66,0.74,0.3,3.5,32
"NX97",1102,0,0.097,39.78,32.14,0.74,0.3,4.6,7
"NX98",1103,0,0.086,69.85,29.97,0.74,0.3,5.9,6
"NX99",1104,0,0.034,55.45,35.95,0.74,0.1,3.1,9
"NY00",1105,1,0.131,48.84,39.74,0.74,0.6,7.9,6
"NY01",1106,1,0.157,35.92,36.49,0.74,0.7,6.9,6
"NY02",1107,0,0.095,46.08,42.31,0.74,0.5,7.8,6
"NY03",1108,1,0.104,53.74,45.74,0.74,0.4,6.4,5
"NY04",1109,0,0.081,51.7,42.96,0.74,0.3,5.2,6
"NY05",1110,0,0.088,23.43,32.96,0.74,0.4,4.7,13
"NY06",1111,1,0.082,32.97,36.29,0.74,0.4,5,9
"NY07",1112,0,0.094,45.64,33.73,0.74,0.3,5.3,6
"NY08",1113,0,0.09,33.98,30.61,0.74,0.4,4.8,7
"NY09",1114,0,0.032,71.64,33.82,0.74,0.1,4.4,5
"NY10",1115,2,0.196,11.61,27.54,0.74,0.8,4,4
"NY11",1116,2,0.208,10.65,24.07,0.74,0.8,4,5
"NY12",1117,2,0.158,31.3,31.28,0.74,0.7,6.5,9
"NY13",1118,3,0.085,49.71,40.29,0.74,0.5,8,6
"NY14",1119,0,0.102,40.94,41.59,0.74,0.4,5.9,7
"NY15",1120,0,0.09,44.13,39.41,0.74,0.3,4.6,7
"NY16",1121,0,0.081,37.7,36.55,0.74,0.3,4.8,10
"NY17",1122,0,0.094,37.18,34.14,0.74,0.4,5.5,6
"NY18",1123,1,0.096,52.97,31.02,0.74,0.3,5.7,5
"NY19",1124,0,0.031,75.28,36.26,0.74,0.2,5.1,3
"NY20",1125,0,0.168,14.49,32.07,0.74,0.7,4.1,4
"NY21",1126,1,0.178,13.45,29.81,0.74,0.7,4.2,5
"NY22",1127,4,0.208,12.84,26.77,0.74,1,5.4,4
"NY23",1128,0,0.15,40.28,30.82,0.74,0.7,7.3,7
"NY24",1129,0,0.098,36.71,37.46,0.74,0.5,6.5,6
"NY25",1130,1,0.1,38.82,37.17,0.74,0.4,5.8,7
"NY26",1131,0,0.082,54.3,36.78,0.74,0.3,5.4,6
"NY27",1132,0,0.098,48.62,34.7,0.74,0.4,6.2,7
"NY28",1133,0,0.013,122.42,31.67,0.74,0.1,6.4,32
"NY29",1134,0,0.042,52.92,36.62,0.74,0.2,5.4,10
"NY30",1135,2,0.173,17.92,35.03,0.74,0.9,6.2,5
"NY31",1136,1,0.162,15.2,34.07,0.74,0.7,4.3,4
"NY32",1137,0,0.166,15.14,32.61,0.74,0.7,4.3,4
"NY33",1138,1,0.15,33.49,30.55,0.74,0.8,7.6,6
"NY34",1139,1,0.087,33.4,33,0.74,0.5,7,6
"NY35",1140,1,0.106,42.05,33.03,0.74,0.4,6,7
"NY36",1141,0,0.107,60.64,35.43,0.74,0.3,6,6
"NY37",1142,1,0.097,46.54,33.46,0.74,0.4,6.8,8
"NY38",1143,0,0.023,71.61,28.12,0.74,0.1,4.8,31
"NY39",1144,0,0.016,196.19,37.42,0.74,0.1,3.5,14
"NY40",1145,0,0.098,38.5,40.09,0.74,0.4,5.8,6
"NY41",1146,0,0.12,31.63,38.83,0.74,0.5,5.3,5
"NY42",1147,1,0.109,34.79,30.59,0.74,0.8,10.2,6
"NY43",1148,0,0.079,37.4,30.2,0.74,0.6,9.2,4
"NY44",1149,0,0.095,36.6,29.54,0.74,0.5,6.7,5
"NY45",1150,0,0.111,63.73,28.94,0.74,0.4,7.1,5
"NY46",1151,0,0.081,36.22,31.41,0.74,0.5,6.9,8
"NY47",1152,0,0.094,39.62,31.53,0.74,0.5,6.6,6
"NY48",1153,0,0.048,50.07,33.02,0.74,0.3,5.9,14
"NY49",1154,0,0.017,164.57,33.37,0.74,0.1,3.6,6
"NY50",1155,0,0.055,57.28,44.4,0.74,0.3,6.4,5
"NY51",1156,0,0.09,48.21,36.5,0.74,0.6,10.3,5
"NY52",1157,0,0.073,28.93,30.67,0.74,0.7,9.9,10
"NY53",1158,0,0.078,33.49,33.04,0.74,0.7,9.7,8
"NY54",1159,2,0.091,29.1,32.83,0.74,0.8,9.4,6
"NY55",1160,0,0.123,25.2,33.59,0.74,1,9.6,7
"NY56",1161,0,0.077,32.14,32.16,0.74,0.6,8,6
"NY57",1162,0,0.095,60.52,31.35,0.74,0.4,7,8
"NY58",1163,0,0.08,32.38,36.76,0.74,0.4,5.1,5
"NY59",1164,0,0.059,37.48,39.86,0.74,0.3,5.1,21
"NY60",1165,0,0.061,52.73,42.47,0.74,0.4,9,6
"NY61",1166,0,0.083,32.46,32.74,0.74,0.8,11.3,8
"NY62",1167,0,0.064,31.75,32.95,0.74,0.7,10.6,13
"NY63",1168,0,0.097,29.43,37.88,0.74,0.8,9.4,7
"NY64",1169,0,0.042,56.53,35.62,0.74,0.2,5.5,6
"NY65",1170,0,0.053,38.61,35.78,0.74,0.4,7.5,8
"NY66",1171,0,0.108,22.86,36.23,0.74,0.9,9,10
"NY67",1172,0,0.093,29.76,35.69,0.74,0.4,4.9,5
"NY68",1173,1,0.091,29.26,35.1,0.74,0.4,5.1,4
"NY69",1174,2,0.082,28.39,36.86,0.74,0.4,4.9,7
"NY70",1175,1,0.056,40.68,39.78,0.74,0.5,9.5,11
"NY71",1176,0,0.069,30.77,29.77,0.74,0.8,11.2,10
"NY72",1177,0,0.047,53.53,39.83,0.74,0.3,6,5
"NY73",1178,0,0.038,68.57,36.32,0.74,0.2,6.4,6
"NY74",1179,0,0.044,59.33,36.33,0.74,0.3,7.6,4
"NY75",1180,2,0.052,35.75,35.6,0.74,0.5,8,17
"NY76",1181,3,0.105,19.96,38.2,0.74,0.9,8.7,14
"NY77",1182,0,0.101,32.7,34.47,0.74,0.5,6.1,6
"NY78",1183,3,0.097,31.26,34.68,0.74,0.5,6,5
"NY79",1184,1,0.084,31.33,35.72,0.74,0.4,5,7
"NY80",1185,0,0.014,151.28,40.54,0.74,0.1,8.7,12
"NY81",1186,0,0.027,59.37,41,0.74,0.3,8.9,32
"NY82",1187,0,0.024,102.37,37.22,0.74,0.2,8.5,9
"NY83",1188,0,0.03,116.65,36.96,0.74,0.2,7.4,8
"NY84",1189,0,0.035,82.62,34.37,0.74,0.2,7.7,6
"NY85",1190,0,0.1,18.87,31.5,0.74,0.9,8.5,17
"NY86",1191,3,0.102,20.09,37.61,0.74,0.9,8.6,13
"NY87",1192,0,0.097,20.78,33.7,0.74,0.9,8.8,16
"NY88",1193,0,0.075,24.95,32.54,0.74,0.7,8.8,23
"NY89",1194,0,0.044,58.91,32.6,0.74,0.3,7.9,9
"NY90",1195,0,0.015,116.18,39.1,0.74,0.2,8.8,29
"NY91",1196,0,0.025,62.32,39.36,0.74,0.3,8.9,32
"NY92",1197,0,0.077,27.35,37.54,0.74,0.8,10.2,17
"NY93",1198,0,0.033,69.76,34.88,0.74,0.3,8.9,8
"NY94",1199,0,0.044,53.47,30.84,0.74,0.4,8.3,9
"NY95",1200,2,0.139,14.66,35.03,0.74,1.2,8.7,9
"NY96",1201,0,0.095,20.97,34.17,0.74,0.8,7.7,8
"NY97",1202,0,0.076,27.38,35.13,0.74,0.7,8.7,10
"NY98",1203,1,0.086,22.66,31.11,0.74,0.8,8.9,18
"NY99",1204,0,0.07,35.08,29.38,0.74,0.5,7.8,8
"NZ00",1205,0,0.029,56.57,38.09,0.74,0.3,8.8,32
"NZ01",1206,0,0.098,35.03,27.38,0.74,0.8,9.9,6
"NZ02",1207,6,0.154,14.36,28.7,0.74,1.5,10,8
"NZ03",1208,8,0.163,13.69,27.87,0.74,1.5,9.7,7
"NZ04",1209,1,0.114,17.59,29.97,0.74,1.1,8.9,11
"NZ05",1210,0,0.108,18.47,31.8,0.74,0.9,7.7,7
"NZ06",1211,0,0.096,31.8,29.95,0.74,0.4,5.9,12
"NZ07",1212,0,0.065,27.42,30.39,0.74,0.6,7.5,19
"NZ08",1213,0,0.07,26.88,31.02,0.74,0.6,8.1,12
"NZ09",1214,0,0.099,20.22,29.43,0.74,0.9,8.7,13
"NZ10",1215,0,0.097,25,33.86,0.74,1,11,11
"NZ11",1216,1,0.091,65.75,31.96,0.74,0.5,10.6,14
"NZ12",1217,0,0.094,23.05,29.09,0.74,0.7,7.6,5
"NZ13",1218,2,0.115,19.61,27.28,0.74,0.9,8.1,5
"NZ14",1219,0,0.093,21.35,31.13,0.74,0.8,7.8,8
"NZ15",1220,6,0.102,16.76,31.15,0.74,0.8,7,12
"NZ16",1221,5,0.108,20.35,33.15,0.74,0.6,6.1,20
"NZ17",1222,0,0.091,50.03,31.61,0.74,0.3,5.8,11
"NZ18",1223,0,0.066,32.25,32.98,0.74,0.4,6.3,28
"NZ19",1224,0,0.053,29.22,31.5,0.74,0.4,6.5,32
